column1,column2,column3,column4,column5,column6,column7,column8,column9
LocID,Location,Time,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
840,United States of America,1951,55-59,55,5,3814.806,3917.805,7732.611
826,United Kingdom,1950,55-59,55,5,1244.81,1519.349,2764.159
840,United States of America,1950,55-59,55,5,3781.547,3853.162,7634.709
826,United Kingdom,1950,60-64,60,5,1079.727,1360.66,2440.387
840,United States of America,1950,60-64,60,5,3303.803,3381.455,6685.258
826,United Kingdom,1951,60-64,60,5,1071.683,1365.798,2437.481
840,United States of America,1951,60-64,60,5,3318.338,3421.799,6740.137
826,United Kingdom,1952,60-64,60,5,1072.018,1377.819,2449.837
840,United States of America,1952,60-64,60,5,3353.365,3487.811,6841.176
826,United Kingdom,1953,60-64,60,5,1076.755,1391.215,2467.97
840,United States of America,1953,60-64,60,5,3404.257,3568.707,6972.964
826,United Kingdom,1954,60-64,60,5,1085.239,1405.036,2490.275
840,United States of America,1954,60-64,60,5,3462.815,3652.658,7115.473
826,United Kingdom,1955,60-64,60,5,1097.664,1420.209,2517.873
840,United States of America,1955,60-64,60,5,3517.204,3729.815,7247.019
826,United Kingdom,1956,60-64,60,5,1109.497,1436.466,2545.963
840,United States of America,1956,60-64,60,5,3508.11,3763.043,7271.153
826,United Kingdom,1957,60-64,60,5,1121.112,1452.124,2573.236
840,United States of America,1957,60-64,60,5,3489.821,3794.953,7284.774
826,United Kingdom,1958,60-64,60,5,1137.6,1469.8,2607.4
840,United States of America,1958,60-64,60,5,3481.166,3838.742,7319.908
826,United Kingdom,1959,60-64,60,5,1164.413,1491.447,2655.86
840,United States of America,1959,60-64,60,5,3506.028,3910.303,7416.331
826,United Kingdom,1960,60-64,60,5,1203.391,1517.171,2720.562
840,United States of America,1960,60-64,60,5,3573.066,4013.554,7586.62
826,United Kingdom,1961,60-64,60,5,1236.397,1535.707,2772.104
840,United States of America,1961,60-64,60,5,3636.556,4098.347,7734.903
826,United Kingdom,1962,60-64,60,5,1280.999,1559.988,2840.987
840,United States of America,1962,60-64,60,5,3725.968,4197.647,7923.615
826,United Kingdom,1963,60-64,60,5,1331.671,1587.826,2919.497
840,United States of America,1963,60-64,60,5,3821.297,4298.997,8120.294
826,United Kingdom,1964,60-64,60,5,1379.592,1616.011,2995.603
840,United States of America,1964,60-64,60,5,3904.32,4392.808,8297.128
826,United Kingdom,1965,60-64,60,5,1419.823,1642.621,3062.444
840,United States of America,1965,60-64,60,5,3974.387,4482.121,8456.508
826,United Kingdom,1966,60-64,60,5,1440.5,1657.363,3097.863
840,United States of America,1966,60-64,60,5,4044.157,4587.751,8631.908
826,United Kingdom,1967,60-64,60,5,1455.81,1671.59,3127.4
840,United States of America,1967,60-64,60,5,4099.679,4682.187,8781.866
826,United Kingdom,1968,60-64,60,5,1468.19,1684.642,3152.832
840,United States of America,1968,60-64,60,5,4137.961,4754.661,8892.622
826,United Kingdom,1969,60-64,60,5,1480.722,1696.355,3177.077
840,United States of America,1969,60-64,60,5,4167.474,4805.508,8972.982
826,United Kingdom,1970,60-64,60,5,1494.372,1706.358,3200.73
840,United States of America,1970,60-64,60,5,4201.942,4846.267,9048.209
826,United Kingdom,1971,60-64,60,5,1497.003,1708.822,3205.825
840,United States of America,1971,60-64,60,5,4249.757,4918.685,9168.442
826,United Kingdom,1972,60-64,60,5,1501.263,1712.199,3213.462
840,United States of America,1972,60-64,60,5,4304.789,4976.847,9281.636
826,United Kingdom,1973,60-64,60,5,1503.873,1713.04,3216.913
840,United States of America,1973,60-64,60,5,4360.478,5010.263,9370.741
826,United Kingdom,1974,60-64,60,5,1499.134,1705.507,3204.641
840,United States of America,1974,60-64,60,5,4414.756,5028.873,9443.629
826,United Kingdom,1975,60-64,60,5,1484.103,1686.448,3170.551
840,United States of America,1975,60-64,60,5,4470.746,5053.235,9523.981
826,United Kingdom,1976,60-64,60,5,1448.764,1648.728,3097.492
840,United States of America,1976,60-64,60,5,4550.478,5113.467,9663.945
826,United Kingdom,1977,60-64,60,5,1401.089,1597.731,2998.82
840,United States of America,1977,60-64,60,5,4623.68,5190.161,9813.841
826,United Kingdom,1978,60-64,60,5,1353.742,1545.844,2899.586
840,United States of America,1978,60-64,60,5,4682.01,5271.268,9953.278
826,United Kingdom,1979,60-64,60,5,1324.944,1511.414,2836.358
840,United States of America,1979,60-64,60,5,4733.005,5353.967,10086.972
826,United Kingdom,1980,60-64,60,5,1324.079,1504.275,2828.354
840,United States of America,1980,60-64,60,5,4789.296,5443.734,10233.03
826,United Kingdom,1981,60-64,60,5,1339.899,1515.051,2854.95
840,United States of America,1981,60-64,60,5,4846.764,5540.522,10387.286
826,United Kingdom,1982,60-64,60,5,1381.028,1552.62,2933.648
840,United States of America,1982,60-64,60,5,4926.406,5647.33,10573.736
826,United Kingdom,1983,60-64,60,5,1433.234,1602.336,3035.57
840,United States of America,1983,60-64,60,5,5007.435,5741.22,10748.655
826,United Kingdom,1984,60-64,60,5,1476.25,1642.027,3118.277
840,United States of America,1984,60-64,60,5,5069.267,5804.694,10873.961
826,United Kingdom,1985,60-64,60,5,1499.115,1658.764,3157.879
840,United States of America,1985,60-64,60,5,5104.523,5835.892,10940.415
826,United Kingdom,1986,60-64,60,5,1493.679,1647.407,3141.086
840,United States of America,1986,60-64,60,5,5100.748,5848.963,10949.711
826,United Kingdom,1987,60-64,60,5,1473.897,1618.103,3092
840,United States of America,1987,60-64,60,5,5086.304,5846.343,10932.647
826,United Kingdom,1988,60-64,60,5,1446.64,1578.206,3024.846
840,United States of America,1988,60-64,60,5,5060.833,5820.707,10881.54
826,United Kingdom,1989,60-64,60,5,1422.037,1539.621,2961.658
840,United States of America,1989,60-64,60,5,5025.514,5770.755,10796.269
826,United Kingdom,1990,60-64,60,5,1405.726,1509.537,2915.263
840,United States of America,1990,60-64,60,5,4982.953,5701.565,10684.518
826,United Kingdom,1991,60-64,60,5,1388.18,1481.708,2869.888
840,United States of America,1991,60-64,60,5,4909.372,5603.642,10513.014
826,United Kingdom,1992,60-64,60,5,1377.28,1461.115,2838.395
840,United States of America,1992,60-64,60,5,4832.034,5499.169,10331.203
826,United Kingdom,1993,60-64,60,5,1372.008,1447.285,2819.293
840,United States of America,1993,60-64,60,5,4765.928,5398.582,10164.51
826,United Kingdom,1994,60-64,60,5,1370.907,1439.052,2809.959
840,United States of America,1994,60-64,60,5,4733.028,5321.987,10055.015
826,United Kingdom,1995,60-64,60,5,1373.333,1435.736,2809.069
840,United States of America,1995,60-64,60,5,4745.314,5284.251,10029.565
826,United Kingdom,1996,60-64,60,5,1371.669,1434.004,2805.673
840,United States of America,1996,60-64,60,5,4777.608,5272.996,10050.604
826,United Kingdom,1997,60-64,60,5,1375.229,1439.091,2814.32
840,United States of America,1997,60-64,60,5,4863.601,5310.695,10174.296
826,United Kingdom,1998,60-64,60,5,1383.811,1449.388,2833.199
840,United States of America,1998,60-64,60,5,4988.102,5390.73,10378.832
826,United Kingdom,1999,60-64,60,5,1396.899,1462.854,2859.753
840,United States of America,1999,60-64,60,5,5126.42,5503.838,10630.258
826,United Kingdom,1999,65-69,65,5,1246.074,1366.237,2612.311
840,United States of America,1999,65-69,65,5,4348.299,5083.488,9431.787
826,United Kingdom,1998,65-69,65,5,1240.998,1368.733,2609.731
840,United States of America,1998,65-69,65,5,4356.366,5129.724,9486.09
826,United Kingdom,1997,65-69,65,5,1239.909,1376.813,2616.722
840,United States of America,1997,65-69,65,5,4394.916,5204.55,9599.466
826,United Kingdom,1996,65-69,65,5,1244.311,1392.428,2636.739
840,United States of America,1996,65-69,65,5,4447.792,5293.92,9741.712
826,United Kingdom,1995,65-69,65,5,1255.174,1416.497,2671.671
840,United States of America,1995,65-69,65,5,4501.838,5383.7,9885.538
826,United Kingdom,1994,65-69,65,5,1263.47,1440.658,2704.128
840,United States of America,1994,65-69,65,5,4513.998,5422.773,9936.771
826,United Kingdom,1993,65-69,65,5,1280.521,1474.159,2754.68
840,United States of America,1993,65-69,65,5,4525.186,5460.051,9985.237
826,United Kingdom,1992,65-69,65,5,1301.505,1510.2,2811.705
840,United States of America,1992,65-69,65,5,4536.487,5498.549,10035.036
826,United Kingdom,1991,65-69,65,5,1316.766,1536.908,2853.674
840,United States of America,1991,65-69,65,5,4546.344,5533.381,10079.725
826,United Kingdom,1990,65-69,65,5,1318.881,1546.486,2865.367
840,United States of America,1990,65-69,65,5,4549.437,5553.424,10102.861
826,United Kingdom,1989,65-69,65,5,1297.061,1530.201,2827.262
840,United States of America,1989,65-69,65,5,4503.179,5488.326,9991.505
826,United Kingdom,1988,65-69,65,5,1256.978,1491.735,2748.713
840,United States of America,1988,65-69,65,5,4444.818,5403.473,9848.291
826,United Kingdom,1987,65-69,65,5,1207.939,1442.983,2650.922
840,United States of America,1987,65-69,65,5,4383.207,5317.415,9700.622
826,United Kingdom,1986,65-69,65,5,1168.213,1405.477,2573.69
840,United States of America,1986,65-69,65,5,4329.272,5246.067,9575.339
826,United Kingdom,1985,65-69,65,5,1151.11,1394.165,2545.275
840,United States of America,1985,65-69,65,5,4286.736,5191.179,9477.915
826,United Kingdom,1984,65-69,65,5,1145.805,1397.627,2543.432
840,United States of America,1984,65-69,65,5,4211.499,5086.369,9297.868
826,United Kingdom,1983,65-69,65,5,1166.778,1428.008,2594.786
840,United States of America,1983,65-69,65,5,4160.886,4997.266,9158.152
826,United Kingdom,1982,65-69,65,5,1205.718,1475.932,2681.65
840,United States of America,1982,65-69,65,5,4135.886,4935.133,9071.019
826,United Kingdom,1981,65-69,65,5,1245.868,1523.84,2769.708
840,United States of America,1981,65-69,65,5,4120.322,4897.241,9017.563
826,United Kingdom,1980,65-69,65,5,1275.39,1560.092,2835.482
840,United States of America,1980,65-69,65,5,4094.181,4870.903,8965.084
826,United Kingdom,1979,65-69,65,5,1286.449,1575.941,2862.39
840,United States of America,1979,65-69,65,5,3971.209,4787.991,8759.2
826,United Kingdom,1978,65-69,65,5,1287.959,1580.943,2868.902
840,United States of America,1978,65-69,65,5,3845.841,4722.779,8568.62
826,United Kingdom,1977,65-69,65,5,1282.297,1578.073,2860.37
840,United States of America,1977,65-69,65,5,3744.493,4682.784,8427.277
826,United Kingdom,1976,65-69,65,5,1274.677,1573.532,2848.209
840,United States of America,1976,65-69,65,5,3678.769,4656.989,8335.758
826,United Kingdom,1975,65-69,65,5,1268.032,1571.318,2839.35
840,United States of America,1975,65-69,65,5,3634.221,4623.262,8257.483
826,United Kingdom,1974,65-69,65,5,1252.784,1559.787,2812.571
840,United States of America,1974,65-69,65,5,3563.832,4510.191,8074.023
826,United Kingdom,1973,65-69,65,5,1238.236,1548.646,2786.882
840,United States of America,1973,65-69,65,5,3507.122,4394.786,7901.908
826,United Kingdom,1972,65-69,65,5,1223.604,1537.305,2760.909
840,United States of America,1972,65-69,65,5,3468.857,4301.136,7769.993
826,United Kingdom,1971,65-69,65,5,1206.581,1524.598,2731.179
840,United States of America,1971,65-69,65,5,3441.442,4236.553,7677.995
826,United Kingdom,1970,65-69,65,5,1184.922,1510.235,2695.157
840,United States of America,1970,65-69,65,5,3409.671,4186.31,7595.981
826,United Kingdom,1969,65-69,65,5,1151.032,1485.376,2636.408
840,United States of America,1969,65-69,65,5,3325.83,4073.834,7399.664
826,United Kingdom,1968,65-69,65,5,1111.728,1459.212,2570.94
840,United States of America,1968,65-69,65,5,3233.153,3953.49,7186.643
826,United Kingdom,1967,65-69,65,5,1069.613,1432.821,2502.434
840,United States of America,1967,65-69,65,5,3146.397,3840.071,6986.468
826,United Kingdom,1966,65-69,65,5,1030.821,1408.421,2439.242
840,United States of America,1966,65-69,65,5,3079.997,3745.988,6825.985
826,United Kingdom,1965,65-69,65,5,1000.285,1388.347,2388.632
840,United States of America,1965,65-69,65,5,3037.542,3674.554,6712.096
826,United Kingdom,1964,65-69,65,5,970.435,1361.168,2331.603
840,United States of America,1964,65-69,65,5,2991.28,3602.797,6594.077
826,United Kingdom,1963,65-69,65,5,949.774,1337.797,2287.571
840,United States of America,1963,65-69,65,5,2968.669,3544.592,6513.261
826,United Kingdom,1962,65-69,65,5,936.166,1318.968,2255.134
840,United States of America,1962,65-69,65,5,2967.986,3496.789,6464.775
826,United Kingdom,1961,65-69,65,5,926.545,1305.42,2231.965
840,United States of America,1961,65-69,65,5,2974.781,3449.636,6424.417
826,United Kingdom,1960,65-69,65,5,919.127,1297.064,2216.191
840,United States of America,1960,65-69,65,5,2973.003,3395.273,6368.276
826,United Kingdom,1959,65-69,65,5,904.889,1277.219,2182.108
840,United States of America,1959,65-69,65,5,2943.897,3326.162,6270.059
826,United Kingdom,1958,65-69,65,5,895.603,1261.702,2157.305
840,United States of America,1958,65-69,65,5,2913.114,3261.288,6174.402
826,United Kingdom,1957,65-69,65,5,890.348,1249.839,2140.187
840,United States of America,1957,65-69,65,5,2884.265,3204.779,6089.044
826,United Kingdom,1956,65-69,65,5,887.38,1239.633,2127.013
840,United States of America,1956,65-69,65,5,2859.315,3159.138,6018.453
826,United Kingdom,1955,65-69,65,5,884.638,1228.997,2113.635
840,United States of America,1955,65-69,65,5,2832.784,3119.761,5952.545
826,United Kingdom,1954,65-69,65,5,883.642,1215.409,2099.051
840,United States of America,1954,65-69,65,5,2766.664,3039.601,5806.265
826,United Kingdom,1953,65-69,65,5,884.811,1203.447,2088.258
840,United States of America,1953,65-69,65,5,2712.015,2980.298,5692.313
826,United Kingdom,1952,65-69,65,5,886.42,1192.086,2078.506
840,United States of America,1952,65-69,65,5,2670.596,2940.902,5611.498
826,United Kingdom,1951,65-69,65,5,889.102,1182.037,2071.139
840,United States of America,1951,65-69,65,5,2639.824,2909.402,5549.226
826,United Kingdom,1950,65-69,65,5,897.472,1177.92,2075.392
840,United States of America,1950,65-69,65,5,2613.48,2871.965,5485.445
826,United Kingdom,1950,70-74,70,5,685.06,930.222,1615.282
840,United States of America,1950,70-74,70,5,1673.111,1867.607,3540.718
826,United Kingdom,1951,70-74,70,5,680.43,939.75,1620.18
840,United States of America,1951,70-74,70,5,1738.839,1963.902,3702.741
826,United Kingdom,1952,70-74,70,5,677.817,952.199,1630.016
840,United States of America,1952,70-74,70,5,1807.437,2075.463,3882.9
826,United Kingdom,1953,70-74,70,5,675.276,965.071,1640.347
840,United States of America,1953,70-74,70,5,1865.892,2183.53,4049.422
826,United Kingdom,1954,70-74,70,5,672.986,978.52,1651.506
840,United States of America,1954,70-74,70,5,1909.826,2273.318,4183.144
826,United Kingdom,1955,70-74,70,5,671.696,993.539,1665.235
840,United States of America,1955,70-74,70,5,1947.474,2346.763,4294.237
826,United Kingdom,1956,70-74,70,5,671.211,1001.729,1672.94
840,United States of America,1956,70-74,70,5,2010.407,2422.974,4433.381
826,United Kingdom,1957,70-74,70,5,669.066,1009.757,1678.823
840,United States of America,1957,70-74,70,5,2063.761,2480.722,4544.483
826,United Kingdom,1958,70-74,70,5,668.026,1020.685,1688.711
840,United States of America,1958,70-74,70,5,2101.903,2521.663,4623.566
826,United Kingdom,1959,70-74,70,5,669.798,1035.876,1705.674
840,United States of America,1959,70-74,70,5,2127.491,2556.542,4684.033
826,United Kingdom,1960,70-74,70,5,674.674,1054.771,1729.445
840,United States of America,1960,70-74,70,5,2150.147,2598.108,4748.255
826,United Kingdom,1961,70-74,70,5,676.876,1062.421,1739.297
840,United States of America,1961,70-74,70,5,2195.072,2661.704,4856.776
826,United Kingdom,1962,70-74,70,5,680.548,1071.038,1751.586
840,United States of America,1962,70-74,70,5,2243.891,2742.379,4986.27
826,United Kingdom,1963,70-74,70,5,685.957,1081.078,1767.035
840,United States of America,1963,70-74,70,5,2285.562,2830.349,5115.911
826,United Kingdom,1964,70-74,70,5,692.853,1093.573,1786.426
840,United States of America,1964,70-74,70,5,2312.524,2913.997,5226.521
826,United Kingdom,1965,70-74,70,5,701.257,1109.827,1811.084
840,United States of America,1965,70-74,70,5,2327.553,2988.48,5316.033
826,United Kingdom,1966,70-74,70,5,706.342,1119.123,1825.465
840,United States of America,1966,70-74,70,5,2332.345,3026.9,5359.245
826,United Kingdom,1967,70-74,70,5,711.044,1134.146,1845.19
840,United States of America,1967,70-74,70,5,2326.187,3059.408,5385.595
826,United Kingdom,1968,70-74,70,5,718.271,1154.37,1872.641
840,United States of America,1968,70-74,70,5,2316.914,3094.978,5411.892
826,United Kingdom,1969,70-74,70,5,732.124,1178.92,1911.044
840,United States of America,1969,70-74,70,5,2320.521,3147.13,5467.651
826,United Kingdom,1970,70-74,70,5,754.639,1206.911,1961.55
840,United States of America,1970,70-74,70,5,2350.27,3224.592,5574.862
826,United Kingdom,1971,70-74,70,5,781.828,1224.767,2006.595
840,United States of America,1971,70-74,70,5,2405.248,3302.883,5708.131
826,United Kingdom,1972,70-74,70,5,814.108,1245.211,2059.319
840,United States of America,1972,70-74,70,5,2470.177,3379.762,5849.939
826,United Kingdom,1973,70-74,70,5,848.358,1268.64,2116.998
840,United States of America,1973,70-74,70,5,2533.313,3447.69,5981.003
826,United Kingdom,1974,70-74,70,5,880.359,1294.193,2174.552
840,United States of America,1974,70-74,70,5,2586.659,3511.105,6097.764
826,United Kingdom,1975,70-74,70,5,908.381,1320.371,2228.752
840,United States of America,1975,70-74,70,5,2634.244,3586.532,6220.776
826,United Kingdom,1976,70-74,70,5,929.398,1332.822,2262.22
840,United States of America,1976,70-74,70,5,2736.015,3708.059,6444.074
826,United Kingdom,1977,70-74,70,5,946.573,1344.312,2290.885
840,United States of America,1977,70-74,70,5,2817.508,3841.353,6658.861
826,United Kingdom,1978,70-74,70,5,962.229,1356.092,2318.321
840,United States of America,1978,70-74,70,5,2864.134,3960.517,6824.651
826,United Kingdom,1979,70-74,70,5,977.881,1369.271,2347.152
840,United States of America,1979,70-74,70,5,2891.552,4052.599,6944.151
826,United Kingdom,1980,70-74,70,5,993.722,1383.77,2377.492
840,United States of America,1980,70-74,70,5,2933.125,4126.846,7059.971
826,United Kingdom,1981,70-74,70,5,1002.969,1386.552,2389.521
840,United States of America,1981,70-74,70,5,2993.877,4182.48,7176.357
826,United Kingdom,1982,70-74,70,5,1012.598,1391.606,2404.204
840,United States of America,1982,70-74,70,5,3081.266,4228.233,7309.499
826,United Kingdom,1983,70-74,70,5,1020.626,1395.378,2416.004
840,United States of America,1983,70-74,70,5,3172.889,4261.529,7434.418
826,United Kingdom,1984,70-74,70,5,1022.817,1392.672,2415.489
840,United States of America,1984,70-74,70,5,3249.191,4292.565,7541.756
826,United Kingdom,1985,70-74,70,5,1017.334,1381.179,2398.513
840,United States of America,1985,70-74,70,5,3309.903,4337.451,7647.354
826,United Kingdom,1986,70-74,70,5,996.904,1348.844,2345.748
840,United States of America,1986,70-74,70,5,3366.046,4386.197,7752.243
826,United Kingdom,1987,70-74,70,5,967.872,1308.066,2275.938
840,United States of America,1987,70-74,70,5,3410.061,4445.401,7855.462
826,United Kingdom,1988,70-74,70,5,940.587,1268.936,2209.523
840,United States of America,1988,70-74,70,5,3446.022,4506.179,7952.201
826,United Kingdom,1989,70-74,70,5,928.646,1246.434,2175.08
840,United States of America,1989,70-74,70,5,3485.677,4568.935,8054.612
826,United Kingdom,1990,70-74,70,5,938.216,1248.179,2186.395
840,United States of America,1990,70-74,70,5,3539.616,4642.514,8182.13
826,United Kingdom,1991,70-74,70,5,959.498,1261.378,2220.876
840,United States of America,1991,70-74,70,5,3596.408,4710.421,8306.829
826,United Kingdom,1992,70-74,70,5,995.944,1296.138,2292.082
840,United States of America,1992,70-74,70,5,3664.151,4789.812,8453.963
826,United Kingdom,1993,70-74,70,5,1037.194,1339.643,2376.837
840,United States of America,1993,70-74,70,5,3730.779,4861.893,8592.672
826,United Kingdom,1994,70-74,70,5,1070.266,1374.223,2444.489
840,United States of America,1994,70-74,70,5,3787.318,4915.176,8702.494
826,United Kingdom,1995,70-74,70,5,1089.633,1390.566,2480.199
840,United States of America,1995,70-74,70,5,3834.231,4952.641,8786.872
826,United Kingdom,1996,70-74,70,5,1090.77,1380.68,2471.45
840,United States of America,1996,70-74,70,5,3853.97,4966.311,8820.281
826,United Kingdom,1997,70-74,70,5,1083.361,1357.909,2441.27
840,United States of America,1997,70-74,70,5,3873.051,4975.44,8848.491
826,United Kingdom,1998,70-74,70,5,1073.549,1329.373,2402.922
840,United States of America,1998,70-74,70,5,3885.867,4970.286,8856.153
826,United Kingdom,1999,70-74,70,5,1067.864,1304.651,2372.515
840,United States of America,1999,70-74,70,5,3887.349,4944.76,8832.109
826,United Kingdom,1999,75-79,75,5,814.659,1165.6,1980.259
840,United States of America,1999,75-79,75,5,3002.28,4266.705,7268.985
826,United Kingdom,1998,75-79,75,5,788.196,1135.635,1923.831
840,United States of America,1998,75-79,75,5,2940.869,4191.466,7132.335
826,United Kingdom,1997,75-79,75,5,754.273,1097.264,1851.537
840,United States of America,1997,75-79,75,5,2875.286,4110.991,6986.277
826,United Kingdom,1996,75-79,75,5,721.689,1064.988,1786.677
840,United States of America,1996,75-79,75,5,2812.737,4037.095,6849.832
826,United Kingdom,1995,75-79,75,5,698.218,1050.2,1748.418
840,United States of America,1995,75-79,75,5,2755.198,3975.332,6730.53
826,United Kingdom,1994,75-79,75,5,685.847,1043.348,1729.195
840,United States of America,1994,75-79,75,5,2678.888,3877.848,6556.736
826,United Kingdom,1993,75-79,75,5,690.105,1059.005,1749.11
840,United States of America,1993,75-79,75,5,2619.356,3799.944,6419.3
826,United Kingdom,1992,75-79,75,5,706.74,1090.615,1797.355
840,United States of America,1992,75-79,75,5,2580.359,3752.194,6332.553
826,United Kingdom,1991,75-79,75,5,724.46,1123.946,1848.406
840,United States of America,1991,75-79,75,5,2553.344,3732.275,6285.619
826,United Kingdom,1990,75-79,75,5,733.522,1148.517,1882.039
840,United States of America,1990,75-79,75,5,2522.557,3727.245,6249.802
826,United Kingdom,1989,75-79,75,5,736.252,1154.667,1890.919
840,United States of America,1989,75-79,75,5,2453.858,3661.749,6115.607
826,United Kingdom,1988,75-79,75,5,730.578,1152.857,1883.435
840,United States of America,1988,75-79,75,5,2376.986,3611.131,5988.117
826,United Kingdom,1987,75-79,75,5,717.975,1145.38,1863.355
840,United States of America,1987,75-79,75,5,2300.672,3578.78,5879.452
826,United Kingdom,1986,75-79,75,5,703.074,1137.437,1840.511
840,United States of America,1986,75-79,75,5,2236.426,3557.304,5793.73
826,United Kingdom,1985,75-79,75,5,688.418,1132.18,1820.598
840,United States of America,1985,75-79,75,5,2188.685,3534.271,5722.956
826,United Kingdom,1984,75-79,75,5,676.645,1115.74,1792.385
840,United States of America,1984,75-79,75,5,2150.342,3453.976,5604.318
826,United Kingdom,1983,75-79,75,5,664.254,1101.032,1765.286
840,United States of America,1983,75-79,75,5,2142.706,3370.114,5512.82
826,United Kingdom,1982,75-79,75,5,650.236,1088.145,1738.381
840,United States of America,1982,75-79,75,5,2159.702,3290.099,5449.801
826,United Kingdom,1981,75-79,75,5,633.488,1075.956,1709.444
840,United States of America,1981,75-79,75,5,2172.545,3214.522,5387.067
826,United Kingdom,1980,75-79,75,5,612.841,1062.806,1675.647
840,United States of America,1980,75-79,75,5,2150.709,3137.122,5287.831
826,United Kingdom,1979,75-79,75,5,594.79,1038.665,1633.455
840,United States of America,1979,75-79,75,5,2028.185,2997.521,5025.706
826,United Kingdom,1978,75-79,75,5,573.474,1014.842,1588.316
840,United States of America,1978,75-79,75,5,1891.37,2868.971,4760.341
826,United Kingdom,1977,75-79,75,5,548.771,992.092,1540.863
840,United States of America,1977,75-79,75,5,1777.162,2773.014,4550.176
826,United Kingdom,1976,75-79,75,5,522.977,971.68,1494.657
840,United States of America,1976,75-79,75,5,1710.168,2717.528,4427.696
826,United Kingdom,1975,75-79,75,5,498.547,953.982,1452.529
840,United States of America,1975,75-79,75,5,1684.618,2692.097,4376.715
826,United Kingdom,1974,75-79,75,5,484.365,931.285,1415.65
840,United States of America,1974,75-79,75,5,1659.412,2626.665,4286.077
826,United Kingdom,1973,75-79,75,5,476.119,912.384,1388.503
840,United States of America,1973,75-79,75,5,1648.255,2568.152,4216.407
826,United Kingdom,1972,75-79,75,5,471.789,895.927,1367.716
840,United States of America,1972,75-79,75,5,1648.865,2516.419,4165.284
826,United Kingdom,1971,75-79,75,5,467.596,880.842,1348.438
840,United States of America,1971,75-79,75,5,1649.584,2464.926,4114.51
826,United Kingdom,1970,75-79,75,5,460.793,866.846,1327.639
840,United States of America,1970,75-79,75,5,1638.884,2408.11,4046.994
826,United Kingdom,1969,75-79,75,5,459.552,851.438,1310.99
840,United States of America,1969,75-79,75,5,1633.208,2352.884,3986.092
826,United Kingdom,1968,75-79,75,5,458.714,841.323,1300.037
840,United States of America,1968,75-79,75,5,1621.42,2294.205,3915.625
826,United Kingdom,1967,75-79,75,5,457.528,835.182,1292.71
840,United States of America,1967,75-79,75,5,1605.333,2232.248,3837.581
826,United Kingdom,1966,75-79,75,5,455.384,830.809,1286.193
840,United States of America,1966,75-79,75,5,1585.613,2170.839,3756.452
826,United Kingdom,1965,75-79,75,5,451.66,826.2,1277.86
840,United States of America,1965,75-79,75,5,1559.193,2113.191,3672.384
826,United Kingdom,1964,75-79,75,5,450.344,810.309,1260.653
840,United States of America,1964,75-79,75,5,1519.623,2041.585,3561.208
826,United Kingdom,1963,75-79,75,5,448.676,794.261,1242.937
840,United States of America,1963,75-79,75,5,1482.321,1986.532,3468.853
826,United Kingdom,1962,75-79,75,5,446.481,778.865,1225.346
840,United States of America,1962,75-79,75,5,1453.438,1947.3,3400.738
826,United Kingdom,1961,75-79,75,5,444.088,765.543,1209.631
840,United States of America,1961,75-79,75,5,1431.711,1914.619,3346.33
826,United Kingdom,1960,75-79,75,5,441.452,754.725,1196.177
840,United States of America,1960,75-79,75,5,1408.591,1876.347,3284.938
826,United Kingdom,1959,75-79,75,5,443.328,741.723,1185.051
840,United States of America,1959,75-79,75,5,1362.388,1797.977,3160.365
826,United Kingdom,1958,75-79,75,5,445.617,731.528,1177.145
840,United States of America,1958,75-79,75,5,1311.888,1705.208,3017.096
826,United Kingdom,1957,75-79,75,5,446.94,722.289,1169.229
840,United States of America,1957,75-79,75,5,1265.534,1608.973,2874.507
826,United Kingdom,1956,75-79,75,5,445.695,711.692,1157.387
840,United States of America,1956,75-79,75,5,1226.909,1522.01,2748.919
826,United Kingdom,1955,75-79,75,5,440.392,697.683,1138.075
840,United States of America,1955,75-79,75,5,1192.652,1449.914,2642.566
826,United Kingdom,1954,75-79,75,5,442.703,681.66,1124.363
840,United States of America,1954,75-79,75,5,1153.852,1381.68,2535.532
826,United Kingdom,1953,75-79,75,5,443.401,664.917,1108.318
840,United States of America,1953,75-79,75,5,1116.96,1327.427,2444.387
826,United Kingdom,1952,75-79,75,5,441.213,646.584,1087.797
840,United States of America,1952,75-79,75,5,1085.13,1284.784,2369.914
826,United Kingdom,1951,75-79,75,5,436.073,627.791,1063.864
840,United States of America,1951,75-79,75,5,1055.264,1242.892,2298.156
826,United Kingdom,1950,75-79,75,5,429.567,611.563,1041.13
840,United States of America,1950,75-79,75,5,1022.797,1193.194,2215.991
826,United Kingdom,1950,80-84,80,5,193.575,326.726,520.301
840,United States of America,1950,80-84,80,5,489.418,566.626,1056.044
826,United Kingdom,1951,80-84,80,5,204.8,338.737,543.537
840,United States of America,1951,80-84,80,5,516.672,606.99,1123.662
826,United Kingdom,1952,80-84,80,5,214.471,350.358,564.829
840,United States of America,1952,80-84,80,5,547.569,661.711,1209.28
826,United Kingdom,1953,80-84,80,5,220.857,361.467,582.324
840,United States of America,1953,80-84,80,5,578.311,722.576,1300.887
826,United Kingdom,1954,80-84,80,5,223.075,372.454,595.529
840,United States of America,1954,80-84,80,5,604.773,778.913,1383.686
826,United Kingdom,1955,80-84,80,5,221.531,383.821,605.352
