LocID,Location,Time,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
NA,NA,NA,NA,NA,NA,NA,NA,NA 
NA,NA,NA,NA,NA,NA,NA,NA,NA 
NA,NA,NA,NA,NA,NA,NA,NA,NA 
NA,NA,NA,NA,NA,NA,NA,NA,NA 
826,United Kingdom,2011,15-19,15,5,2036.894,1950.056,3986.95
840,United States of America,2011,15-19,15,5,11392.478,10817.664,22210.142
826,United Kingdom,2010,15-19,15,5,2045.127,1960.96,4006.087
840,United States of America,2010,15-19,15,5,11397.394,10799.571,22196.965
826,United Kingdom,2009,15-19,15,5,2059.433,1977.112,4036.545
840,United States of America,2009,15-19,15,5,11372.834,10787.181,22160.015
826,United Kingdom,2008,15-19,15,5,2066.77,1982.988,4049.758
840,United States of America,2008,15-19,15,5,11312.189,10733.544,22045.733
826,United Kingdom,2007,15-19,15,5,2065.49,1975.632,4041.122
840,United States of America,2007,15-19,15,5,11230.133,10648.086,21878.219
826,United Kingdom,2006,15-19,15,5,2055.207,1954.932,4010.139
840,United States of America,2006,15-19,15,5,11153.305,10555.954,21709.259
826,United Kingdom,2005,15-19,15,5,2037.084,1923.832,3960.916
840,United States of America,2005,15-19,15,5,11095.918,10473.588,21569.506
826,United Kingdom,2004,15-19,15,5,2017.31,1912.947,3930.257
840,United States of America,2004,15-19,15,5,10930.954,10339.435,21270.389
826,United Kingdom,2003,15-19,15,5,1988.212,1893.983,3882.195
840,United States of America,2003,15-19,15,5,10764.75,10201.626,20966.376
826,United Kingdom,2002,15-19,15,5,1948.545,1864.569,3813.114
840,United States of America,2002,15-19,15,5,10596.817,10056.082,20652.899
826,United Kingdom,2001,15-19,15,5,1898.952,1824.853,3723.805
840,United States of America,2001,15-19,15,5,10417.672,9893.656,20311.328
826,United Kingdom,2000,15-19,15,5,1842.958,1778.556,3621.514
840,United States of America,2000,15-19,15,5,10223.642,9710.357,19933.999
826,United Kingdom,2000,20-24,20,5,1752.166,1753.937,3506.103
840,United States of America,2000,20-24,20,5,9705.899,9329.933,19035.832
826,United Kingdom,2001,20-24,20,5,1769.401,1761.954,3531.355
840,United States of America,2001,20-24,20,5,9812.135,9454.533,19266.668
826,United Kingdom,2002,20-24,20,5,1809.158,1789.242,3598.4
840,United States of America,2002,20-24,20,5,9948.111,9592.876,19540.987
826,United Kingdom,2003,20-24,20,5,1865.545,1831.021,3696.566
840,United States of America,2003,20-24,20,5,10120.841,9743.394,19864.235
826,United Kingdom,2004,20-24,20,5,1928.068,1878.492,3806.56
840,United States of America,2004,20-24,20,5,10323.969,9903.661,20227.63
826,United Kingdom,2005,20-24,20,5,1987.709,1923.582,3911.291
840,United States of America,2005,20-24,20,5,10543.3,10069.76,20613.06
826,United Kingdom,2006,20-24,20,5,2037.487,1979.053,4016.54
840,United States of America,2006,20-24,20,5,10670.522,10198.546,20869.068
826,United Kingdom,2007,20-24,20,5,2081.114,2031.509,4112.623
840,United States of America,2007,20-24,20,5,10784.804,10323.33,21108.134
826,United Kingdom,2008,20-24,20,5,2118.644,2078.493,4197.137
840,United States of America,2008,20-24,20,5,10892.548,10438.344,21330.892
826,United Kingdom,2009,20-24,20,5,2148.642,2116.89,4265.532
840,United States of America,2009,20-24,20,5,10998.606,10541.417,21540.023
826,United Kingdom,2010,20-24,20,5,2168.297,2142.627,4310.924
840,United States of America,2010,20-24,20,5,11105.992,10634.567,21740.559
826,United Kingdom,2011,20-24,20,5,2179.007,2142.27,4321.277
840,United States of America,2011,20-24,20,5,11293.842,10793.778,22087.62
826,United Kingdom,2012,20-24,20,5,2183.416,2135.282,4318.698
840,United States of America,2012,20-24,20,5,11484.078,10961.964,22446.042
826,United Kingdom,2013,20-24,20,5,2181.847,2123.07,4304.917
840,United States of America,2013,20-24,20,5,11653.83,11118.525,22772.355
826,United Kingdom,2014,20-24,20,5,2175.022,2107.708,4282.73
840,United States of America,2014,20-24,20,5,11769.374,11231.773,23001.147
826,United Kingdom,2015,20-24,20,5,2163.068,2089.981,4253.049
840,United States of America,2015,20-24,20,5,11808.561,11279.533,23088.094
826,United Kingdom,2016,20-24,20,5,2149.594,2072.863,4222.457
840,United States of America,2016,20-24,20,5,11786.611,11275.446,23062.057
826,United Kingdom,2017,20-24,20,5,2134.137,2056.878,4191.015
840,United States of America,2017,20-24,20,5,11691.51,11210.584,22902.094
826,United Kingdom,2018,20-24,20,5,2116.739,2041.266,4158.005
840,United States of America,2018,20-24,20,5,11554.938,11110.383,22665.321
826,United Kingdom,2019,20-24,20,5,2096.581,2023.688,4120.269
840,United States of America,2019,20-24,20,5,11423.547,11012.42,22435.967
826,United Kingdom,2020,20-24,20,5,2072.674,2001.966,4074.64
840,United States of America,2020,20-24,20,5,11322.732,10936.013,22258.745
826,United Kingdom,2021,20-24,20,5,2040.217,1969.998,4010.215
840,United States of America,2021,20-24,20,5,11248.046,10877,22125.046
826,United Kingdom,2022,20-24,20,5,2004.028,1933.885,3937.913
840,United States of America,2022,20-24,20,5,11206.021,10842.537,22048.558
826,United Kingdom,2023,20-24,20,5,1971.187,1900.512,3871.699
840,United States of America,2023,20-24,20,5,11194.61,10832.256,22026.866
826,United Kingdom,2024,20-24,20,5,1951.506,1879.642,3831.148
840,United States of America,2024,20-24,20,5,11203.741,10839.55,22043.291
826,United Kingdom,2025,20-24,20,5,1949.93,1876.239,3826.169
840,United States of America,2025,20-24,20,5,11222.061,10855.001,22077.062
826,United Kingdom,2026,20-24,20,5,1965.18,1889.882,3855.062
840,United States of America,2026,20-24,20,5,11255.548,10889.401,22144.949
826,United Kingdom,2027,20-24,20,5,1999.815,1922.146,3921.961
840,United States of America,2027,20-24,20,5,11316.184,10949.637,22265.821
826,United Kingdom,2028,20-24,20,5,2046.693,1966.129,4012.822
840,United States of America,2028,20-24,20,5,11383.789,11015.841,22399.63
826,United Kingdom,2029,20-24,20,5,2093.862,2010.269,4104.131
840,United States of America,2029,20-24,20,5,11425.971,11056.057,22482.028
826,United Kingdom,2030,20-24,20,5,2132.815,2046.303,4179.118
840,United States of America,2030,20-24,20,5,11419.59,11047.249,22466.839
826,United Kingdom,2031,20-24,20,5,2166.978,2078.193,4245.171
840,United States of America,2031,20-24,20,5,11371.871,11004.36,22376.231
826,United Kingdom,2032,20-24,20,5,2195.334,2104.398,4299.732
840,United States of America,2032,20-24,20,5,11283.721,10921.551,22205.272
826,United Kingdom,2033,20-24,20,5,2216.377,2123.516,4339.893
840,United States of America,2033,20-24,20,5,11173.6,10816.547,21990.147
826,United Kingdom,2034,20-24,20,5,2228.651,2134.223,4362.874
840,United States of America,2034,20-24,20,5,11069.036,10715.874,21784.91
826,United Kingdom,2035,20-24,20,5,2230.797,2135.22,4366.017
840,United States of America,2035,20-24,20,5,10983.353,10632.13,21615.483
826,United Kingdom,2036,20-24,20,5,2223.56,2128.308,4351.868
840,United States of America,2036,20-24,20,5,10916.216,10570.909,21487.125
826,United Kingdom,2037,20-24,20,5,2205.432,2111.09,4316.522
840,United States of America,2037,20-24,20,5,10871.35,10531.313,21402.663
826,United Kingdom,2038,20-24,20,5,2181.486,2088.254,4269.74
840,United States of America,2038,20-24,20,5,10851.337,10515.282,21366.619
826,United Kingdom,2039,20-24,20,5,2159.317,2066.849,4226.166
840,United States of America,2039,20-24,20,5,10854.56,10520.095,21374.655
826,United Kingdom,2040,20-24,20,5,2143.024,2050.65,4193.674
840,United States of America,2040,20-24,20,5,10874.686,10538.409,21413.095
826,United Kingdom,2041,20-24,20,5,2133.28,2041.244,4174.524
840,United States of America,2041,20-24,20,5,10914.546,10578.7,21493.246
826,United Kingdom,2042,20-24,20,5,2131.042,2038.765,4169.807
840,United States of America,2042,20-24,20,5,10982.563,10644.961,21627.524
826,United Kingdom,2043,20-24,20,5,2133.432,2040.571,4174.003
840,United States of America,2043,20-24,20,5,11069.817,10728.584,21798.401
826,United Kingdom,2044,20-24,20,5,2134.858,2041.412,4176.27
840,United States of America,2044,20-24,20,5,11159.416,10813.18,21972.596
826,United Kingdom,2045,20-24,20,5,2131.116,2037.234,4168.35
840,United States of America,2045,20-24,20,5,11235.119,10882.514,22117.633
826,United Kingdom,2046,20-24,20,5,2125.171,2031.717,4156.888
840,United States of America,2046,20-24,20,5,11299.824,10945.136,22244.96
826,United Kingdom,2047,20-24,20,5,2116.826,2024.014,4140.84
840,United States of America,2047,20-24,20,5,11359.208,11002.385,22361.593
826,United Kingdom,2048,20-24,20,5,2106.752,2014.598,4121.35
840,United States of America,2048,20-24,20,5,11412.815,11053.395,22466.21
826,United Kingdom,2049,20-24,20,5,2096.144,2004.447,4100.591
840,United States of America,2049,20-24,20,5,11459.053,11096.128,22555.181
826,United Kingdom,2049,25-29,25,5,2205.147,2113.644,4318.791
840,United States of America,2049,25-29,25,5,11571.051,11281.562,22852.613
826,United Kingdom,2048,25-29,25,5,2203.705,2112.87,4316.575
840,United States of America,2048,25-29,25,5,11480.45,11195.8,22676.25
826,United Kingdom,2047,25-29,25,5,2201.474,2111.221,4312.695
840,United States of America,2047,25-29,25,5,11394.113,11113.286,22507.399
826,United Kingdom,2046,25-29,25,5,2203.835,2113.768,4317.603
840,United States of America,2046,25-29,25,5,11327.373,11048.85,22376.223
826,United Kingdom,2045,25-29,25,5,2213.876,2123.493,4337.369
840,United States of America,2045,25-29,25,5,11289.676,11011.849,22301.525
826,United Kingdom,2044,25-29,25,5,2228.875,2138.334,4367.209
840,United States of America,2044,25-29,25,5,11259.989,10983.725,22243.714
826,United Kingdom,2043,25-29,25,5,2250.623,2159.253,4409.876
840,United States of America,2043,25-29,25,5,11253.543,10975.912,22229.455
826,United Kingdom,2042,25-29,25,5,2274.533,2182.086,4456.619
840,United States of America,2042,25-29,25,5,11272.788,10991.7,22264.488
826,United Kingdom,2041,25-29,25,5,2292.98,2199.775,4492.755
840,United States of America,2041,25-29,25,5,11318.658,11033.125,22351.783
826,United Kingdom,2040,25-29,25,5,2301.035,2207.717,4508.752
840,United States of America,2040,25-29,25,5,11389.04,11098.926,22487.966
826,United Kingdom,2039,25-29,25,5,2297.563,2205.468,4503.031
840,United States of America,2039,25-29,25,5,11465.121,11172.846,22637.967
826,United Kingdom,2038,25-29,25,5,2284.913,2194.513,4479.426
840,United States of America,2038,25-29,25,5,11567.055,11271.093,22838.148
826,United Kingdom,2037,25-29,25,5,2263.89,2175.527,4439.417
840,United States of America,2037,25-29,25,5,11676.546,11376.195,23052.741
826,United Kingdom,2036,25-29,25,5,2236.015,2149.792,4385.807
840,United States of America,2036,25-29,25,5,11764.353,11460.009,23224.362
826,United Kingdom,2035,25-29,25,5,2202.882,2118.767,4321.649
840,United States of America,2035,25-29,25,5,11811.877,11504.744,23316.621
826,United Kingdom,2034,25-29,25,5,2162.252,2081.133,4243.385
840,United States of America,2034,25-29,25,5,11805.643,11500.073,23305.716
826,United Kingdom,2033,25-29,25,5,2114.936,2036.731,4151.667
840,United States of America,2033,25-29,25,5,11756.912,11453.286,23210.198
826,United Kingdom,2032,25-29,25,5,2068.412,1992.929,4061.341
840,United States of America,2032,25-29,25,5,11684.918,11383.248,23068.166
826,United Kingdom,2031,25-29,25,5,2033.531,1960.394,3993.925
840,United States of America,2031,25-29,25,5,11620.223,11319.788,22940.011
826,United Kingdom,2030,25-29,25,5,2016.988,1945.682,3962.67
840,United States of America,2030,25-29,25,5,11582.28,11281.752,22864.032
826,United Kingdom,2029,25-29,25,5,2016.57,1947.032,3963.602
840,United States of America,2029,25-29,25,5,11549.761,11252.612,22802.373
826,United Kingdom,2028,25-29,25,5,2034.233,1966.008,4000.241
840,United States of America,2028,25-29,25,5,11533.047,11238.337,22771.384
826,United Kingdom,2027,25-29,25,5,2065.202,1997.756,4062.958
840,United States of America,2027,25-29,25,5,11539.525,11244.079,22783.604
826,United Kingdom,2026,25-29,25,5,2101.24,2033.895,4135.135
840,United States of America,2026,25-29,25,5,11578.318,11275.372,22853.69
826,United Kingdom,2025,25-29,25,5,2136.774,2068.849,4205.623
840,United States of America,2025,25-29,25,5,11652.928,11333.959,22986.887
826,United Kingdom,2024,25-29,25,5,2168.465,2100.227,4268.692
840,United States of America,2024,25-29,25,5,11744.548,11404.182,23148.73
826,United Kingdom,2023,25-29,25,5,2199.142,2129.733,4328.875
840,United States of America,2023,25-29,25,5,11871.874,11501.17,23373.044
826,United Kingdom,2022,25-29,25,5,2227.842,2157.41,4385.252
840,United States of America,2022,25-29,25,5,12007.251,11602.562,23609.813
826,United Kingdom,2021,25-29,25,5,2253.592,2183.886,4437.478
840,United States of America,2021,25-29,25,5,12107.483,11673.289,23780.772
826,United Kingdom,2020,25-29,25,5,2275.138,2208.929,4484.067
840,United States of America,2020,25-29,25,5,12144.455,11690.875,23835.33
826,United Kingdom,2019,25-29,25,5,2285.353,2224.992,4510.345
840,United States of America,2019,25-29,25,5,12104.301,11638.797,23743.098
826,United Kingdom,2018,25-29,25,5,2291.467,2239.675,4531.142
840,United States of America,2018,25-29,25,5,11999.139,11531.386,23530.525
826,United Kingdom,2017,25-29,25,5,2293.059,2251.845,4544.904
840,United States of America,2017,25-29,25,5,11844.524,11385.124,23229.648
826,United Kingdom,2016,25-29,25,5,2289.335,2259.488,4548.823
840,United States of America,2016,25-29,25,5,11666.445,11226.036,22892.481
826,United Kingdom,2015,25-29,25,5,2279.842,2261.205,4541.047
840,United States of America,2015,25-29,25,5,11481.85,11070.461,22552.311
826,United Kingdom,2014,25-29,25,5,2262.342,2254.532,4516.874
840,United States of America,2014,25-29,25,5,11283.586,10907.82,22191.406
826,United Kingdom,2013,25-29,25,5,2238.812,2242.1,4480.912
840,United States of America,2013,25-29,25,5,11079.73,10749.215,21828.945
826,United Kingdom,2012,25-29,25,5,2210.421,2223.739,4434.16
840,United States of America,2012,25-29,25,5,10875.158,10595.212,21470.37
826,United Kingdom,2011,25-29,25,5,2179.318,2199.714,4379.032
840,United States of America,2011,25-29,25,5,10673.948,10443.252,21117.2
826,United Kingdom,2010,25-29,25,5,2147.426,2170.892,4318.318
840,United States of America,2010,25-29,25,5,10481.35,10293.776,20775.126
826,United Kingdom,2009,25-29,25,5,2098.916,2108.383,4207.299
840,United States of America,2009,25-29,25,5,10355.699,10165.82,20521.519
826,United Kingdom,2008,25-29,25,5,2040.767,2039.663,4080.43
840,United States of America,2008,25-29,25,5,10205.596,10024.011,20229.607
826,United Kingdom,2007,25-29,25,5,1976.805,1972.276,3949.081
840,United States of America,2007,25-29,25,5,10036.041,9882.066,19918.107
826,United Kingdom,2006,25-29,25,5,1917.713,1917.81,3835.523
840,United States of America,2006,25-29,25,5,9872.993,9759.619,19632.612
826,United Kingdom,2005,25-29,25,5,1876.041,1886.172,3762.213
840,United States of America,2005,25-29,25,5,9746.126,9669.81,19415.936
826,United Kingdom,2004,25-29,25,5,1864.21,1882.134,3746.344
840,United States of America,2004,25-29,25,5,9688.161,9586.083,19274.244
826,United Kingdom,2003,25-29,25,5,1876.659,1899.792,3776.451
840,United States of America,2003,25-29,25,5,9680.907,9541.295,19222.202
826,United Kingdom,2002,25-29,25,5,1910.04,1936.335,3846.375
840,United States of America,2002,25-29,25,5,9702.356,9527.278,19229.634
826,United Kingdom,2001,25-29,25,5,1956.842,1985.069,3941.911
840,United States of America,2001,25-29,25,5,9731.325,9525.729,19257.054
826,United Kingdom,2000,25-29,25,5,2010.366,2039.822,4050.188
840,United States of America,2000,25-29,25,5,9761.952,9523.399,19285.351
826,United Kingdom,2000,30-34,30,5,2304.32,2341.831,4646.151
840,United States of America,2000,30-34,30,5,10517.304,10096.342,20613.646
826,United Kingdom,2001,30-34,30,5,2266.467,2302.678,4569.145
840,United States of America,2001,30-34,30,5,10357.871,9990.959,20348.83
826,United Kingdom,2002,30-34,30,5,2218.391,2253.566,4471.957
840,United States of America,2002,30-34,30,5,10206.783,9910.839,20117.622
826,United Kingdom,2003,30-34,30,5,2164.917,2199.611,4364.528
840,United States of America,2003,30-34,30,5,10075.963,9855.457,19931.42
826,United Kingdom,2004,30-34,30,5,2113.496,2147.979,4261.475
840,United States of America,2004,30-34,30,5,9971.931,9820.191,19792.122
826,United Kingdom,2005,30-34,30,5,2070.301,2104.374,4174.675
840,United States of America,2005,30-34,30,5,9892.382,9801.989,19694.371
826,United Kingdom,2006,30-34,30,5,2026.392,2056.983,4083.375
840,United States of America,2006,30-34,30,5,9819.682,9781.606,19601.288
826,United Kingdom,2007,30-34,30,5,2002.981,2027.911,4030.892
840,United States of America,2007,30-34,30,5,9786.138,9784.909,19571.047
826,United Kingdom,2008,30-34,30,5,2004.635,2022.136,4026.771
840,United States of America,2008,30-34,30,5,9797.812,9809.71,19607.522
826,United Kingdom,2009,30-34,30,5,2029.783,2040.128,4069.911
840,United States of America,2009,30-34,30,5,9852.419,9856.417,19708.836
826,United Kingdom,2010,30-34,30,5,2070.617,2077.435,4148.052
840,United States of America,2010,30-34,30,5,9937.116,9925.061,19862.177
826,United Kingdom,2011,30-34,30,5,2094.695,2104.176,4198.871
840,United States of America,2011,30-34,30,5,10046.239,10014.758,20060.997
826,United Kingdom,2012,30-34,30,5,2124.753,2139.883,4264.636
840,United States of America,2012,30-34,30,5,10190.782,10136.836,20327.618
826,United Kingdom,2013,30-34,30,5,2158.612,2180.397,4339.009
840,United States of America,2013,30-34,30,5,10362.136,10282.197,20644.333
826,United Kingdom,2014,30-34,30,5,2193.753,2220.034,4413.787
840,United States of America,2014,30-34,30,5,10549.568,10438.38,20987.948
826,United Kingdom,2015,30-34,30,5,2228.715,2255.396,4484.111
840,United States of America,2015,30-34,30,5,10745.591,10597.46,21343.051
826,United Kingdom,2016,30-34,30,5,2260.984,2284.495,4545.479
840,United States of America,2016,30-34,30,5,10939.654,10749.778,21689.432
826,United Kingdom,2017,30-34,30,5,2292.184,2308.686,4600.87
840,United States of America,2017,30-34,30,5,11131.304,10896.202,22027.506
826,United Kingdom,2018,30-34,30,5,2320.562,2327.209,4647.771
840,United States of America,2018,30-34,30,5,11321.255,11040.856,22362.111
826,United Kingdom,2019,30-34,30,5,2343.986,2339.65,4683.636
840,United States of America,2019,30-34,30,5,11512.068,11191.353,22703.421
826,United Kingdom,2020,30-34,30,5,2361.054,2345.774,4706.828
840,United States of America,2020,30-34,30,5,11702.514,11349.965,23052.479
826,United Kingdom,2021,30-34,30,5,2366.433,2340.771,4707.204
840,United States of America,2021,30-34,30,5,11875.769,11498.857,23374.626
826,United Kingdom,2022,30-34,30,5,2363.131,2326.713,4689.844
840,United States of America,2022,30-34,30,5,12048.079,11655.327,23703.406
826,United Kingdom,2023,30-34,30,5,2352.8,2306.041,4658.841
840,United States of America,2023,30-34,30,5,12200.303,11800.713,24001.016
826,United Kingdom,2024,30-34,30,5,2337.837,2282.258,4620.095
840,United States of America,2024,30-34,30,5,12303.709,11906.344,24210.053
826,United Kingdom,2025,30-34,30,5,2319.843,2257.666,4577.509
840,United States of America,2025,30-34,30,5,12343.116,11956.253,24299.369
826,United Kingdom,2026,30-34,30,5,2295.763,2230.204,4525.967
840,United States of America,2026,30-34,30,5,12309.977,11943.643,24253.62
826,United Kingdom,2027,30-34,30,5,2270.533,2204.052,4474.585
840,United States of America,2027,30-34,30,5,12215.065,11877.922,24092.987
826,United Kingdom,2028,30-34,30,5,2243.863,2178.114,4421.977
840,United States of America,2028,30-34,30,5,12084.955,11780.455,23865.41
826,United Kingdom,2029,30-34,30,5,2214.951,2150.206,4365.157
840,United States of America,2029,30-34,30,5,11962.921,11686.957,23649.878
826,United Kingdom,2030,30-34,30,5,2184.151,2119.739,4303.89
840,United States of America,2030,30-34,30,5,11877.823,11621.513,23499.336
826,United Kingdom,2031,30-34,30,5,2150.968,2086.855,4237.823
840,United States of America,2031,30-34,30,5,11813.48,11572.199,23385.679
826,United Kingdom,2032,30-34,30,5,2115.659,2051.383,4167.042
840,United States of America,2032,30-34,30,5,11781.1,11546.172,23327.272
826,United Kingdom,2033,30-34,30,5,2084.429,2019.426,4103.855
840,United States of America,2033,30-34,30,5,11778.265,11543.231,23321.496
826,United Kingdom,2034,30-34,30,5,2066.605,2000.29,4066.895
840,United States of America,2034,30-34,30,5,11797.502,11559.801,23357.303
826,United Kingdom,2035,30-34,30,5,2067.548,1999.318,4066.866
840,United States of America,2035,30-34,30,5,11832.882,11592.369,23425.251
826,United Kingdom,2036,30-34,30,5,2084.146,2014.227,4098.373
840,United States of America,2036,30-34,30,5,11877.25,11635.268,23512.518
826,United Kingdom,2037,30-34,30,5,2119.03,2046.793,4165.823
840,United States of America,2037,30-34,30,5,11944.702,11700.75,23645.452
826,United Kingdom,2038,30-34,30,5,2165.513,2090.49,4256.003
840,United States of America,2038,30-34,30,5,12016.215,11770.481,23786.696
826,United Kingdom,2039,30-34,30,5,2212.71,2134.696,4347.406
840,United States of America,2039,30-34,30,5,12063.051,11816.059,23879.11
826,United Kingdom,2040,30-34,30,5,2253.342,2172.304,4425.646
840,United States of America,2040,30-34,30,5,12068.766,11820.817,23889.583
826,United Kingdom,2041,30-34,30,5,2286.568,2203.264,4489.832
840,United States of America,2041,30-34,30,5,12024.924,11778.421,23803.345
826,United Kingdom,2042,30-34,30,5,2314.543,2228.986,4543.529
840,United States of America,2042,30-34,30,5,11940.478,11696.556,23637.034
826,United Kingdom,2043,30-34,30,5,2335.61,2248.015,4583.625
840,United States of America,2043,30-34,30,5,11833.284,11592.598,23425.882
826,United Kingdom,2044,30-34,30,5,2348.249,2259.049,4607.298
840,United States of America,2044,30-34,30,5,11732.43,11494.784,23227.214
826,United Kingdom,2045,30-34,30,5,2351.746,2261.411,4613.157
840,United States of America,2045,30-34,30,5,11657.239,11421.603,23078.842
826,United Kingdom,2046,30-34,30,5,2344.438,2254.197,4598.635
840,United States of America,2046,30-34,30,5,11592.836,11360.23,22953.066
826,United Kingdom,2047,30-34,30,5,2326.449,2236.994,4563.443
840,United States of America,2047,30-34,30,5,11550.5,11321.094,22871.594
826,United Kingdom,2048,30-34,30,5,2302.543,2214.116,4516.659
840,United States of America,2048,30-34,30,5,11531.752,11305.044,22836.796
826,United Kingdom,2049,30-34,30,5,2280.495,2192.763,4473.258
840,United States of America,2049,30-34,30,5,11536.729,11311.23,22847.959
826,United Kingdom,2049,35-39,35,5,2380.338,2294.758,4675.096
840,United States of America,2049,35-39,35,5,11887.805,11689.923,23577.728
826,United Kingdom,2048,35-39,35,5,2368.045,2284.198,4652.243
840,United States of America,2048,35-39,35,5,11987.923,11788.374,23776.297
826,United Kingdom,2047,35-39,35,5,2346.945,2265.13,4612.075
840,United States of America,2047,35-39,35,5,12092.727,11891.178,23983.905
826,United Kingdom,2046,35-39,35,5,2318.531,2238.857,4557.388
840,United States of America,2046,35-39,35,5,12173.307,11970.02,24143.327
826,United Kingdom,2045,35-39,35,5,2284.617,2207.133,4491.75
840,United States of America,2045,35-39,35,5,12212.414,12008.152,24220.566
826,United Kingdom,2044,35-39,35,5,2244.404,2169.839,4414.243
840,United States of America,2044,35-39,35,5,12207.402,12005.102,24212.504
826,United Kingdom,2043,35-39,35,5,2197.341,2125.646,4322.987
840,United States of America,2043,35-39,35,5,12159.617,11959.369,24118.986
826,United Kingdom,2042,35-39,35,5,2150.821,2081.869,4232.69
840,United States of America,2042,35-39,35,5,12086.476,11888.385,23974.861
826,United Kingdom,2041,35-39,35,5,2115.773,2049.21,4164.983
840,United States of America,2041,35-39,35,5,12017.256,11821.141,23838.397
826,United Kingdom,2040,35-39,35,5,2098.916,2034.191,4133.107
840,United States of America,2040,35-39,35,5,11971.14,11776.343,23747.483
826,United Kingdom,2039,35-39,35,5,2098.112,2035.428,4133.54
840,United States of America,2039,35-39,35,5,11937.458,11745.922,23683.38
826,United Kingdom,2038,35-39,35,5,2115.772,2054.609,4170.381
840,United States of America,2038,35-39,35,5,11918.769,11730.274,23649.043
826,United Kingdom,2037,35-39,35,5,2146.621,2086.389,4233.01
840,United States of America,2037,35-39,35,5,11920.53,11732.6,23653.13
826,United Kingdom,2036,35-39,35,5,2181.557,2121.568,4303.125
840,United States of America,2036,35-39,35,5,11949.445,11755.956,23705.401
826,United Kingdom,2035,35-39,35,5,2214.424,2154.054,4368.478
840,United States of America,2035,35-39,35,5,12007.41,11800.161,23807.571
826,United Kingdom,2034,35-39,35,5,2245.02,2184.58,4429.6
840,United States of America,2034,35-39,35,5,12090.872,11865.153,23956.025
826,United Kingdom,2033,35-39,35,5,2274.179,2212.797,4486.976
840,United States of America,2033,35-39,35,5,12209.153,11956.809,24165.962
826,United Kingdom,2032,35-39,35,5,2301.144,2238.982,4540.126
840,United States of America,2032,35-39,35,5,12334.247,12051.337,24385.584
826,United Kingdom,2031,35-39,35,5,2325.627,2264.415,4590.042
840,United States of America,2031,35-39,35,5,12422.665,12112.111,24534.776
826,United Kingdom,2030,35-39,35,5,2347.232,2289.647,4636.879
840,United States of America,2030,35-39,35,5,12446.994,12116.39,24563.384
826,United Kingdom,2029,35-39,35,5,2364.689,2313.702,4678.391
840,United States of America,2029,35-39,35,5,12404.552,12065.596,24470.148
826,United Kingdom,2028,35-39,35,5,2377.869,2335.862,4713.731
840,United States of America,2028,35-39,35,5,12298.487,11958.502,24256.989
826,United Kingdom,2027,35-39,35,5,2386.099,2354.67,4740.769
840,United States of America,2027,35-39,35,5,12144.053,11810.758,23954.811
826,United Kingdom,2026,35-39,35,5,2388.976,2368.418,4757.394
840,United States of America,2026,35-39,35,5,11969.962,11650.921,23620.883
826,United Kingdom,2025,35-39,35,5,2386.385,2376.055,4762.44
840,United States of America,2025,35-39,35,5,11796.316,11498.68,23294.996
826,United Kingdom,2024,35-39,35,5,2374.98,2375.469,4750.449
840,United States of America,2024,35-39,35,5,11609.66,11343.646,22953.306
826,United Kingdom,2023,35-39,35,5,2358.004,2369.054,4727.058
840,United States of America,2023,35-39,35,5,11420.492,11193.964,22614.456
826,United Kingdom,2022,35-39,35,5,2336.046,2356.236,4692.282
840,United States of America,2022,35-39,35,5,11231.289,11048.567,22279.856
826,United Kingdom,2021,35-39,35,5,2309.794,2336.088,4645.882
840,United States of America,2021,35-39,35,5,11043.399,10903.408,21946.807
826,United Kingdom,2020,35-39,35,5,2279.836,2308.36,4588.196
840,United States of America,2020,35-39,35,5,10858.871,10756.92,21615.791
826,United Kingdom,2019,35-39,35,5,2245.818,2274.115,4519.933
840,United States of America,2019,35-39,35,5,10672.776,10603.872,21276.648
826,United Kingdom,2018,35-39,35,5,2210.766,2234.493,4445.259
840,United States of America,2018,35-39,35,5,10498.035,10455.379,20953.414
826,United Kingdom,2017,35-39,35,5,2176.786,2193.712,4370.498
840,United States of America,2017,35-39,35,5,10339.728,10317.968,20657.696
826,United Kingdom,2016,35-39,35,5,2146.553,2157.77,4304.323
840,United States of America,2016,35-39,35,5,10202.937,10199.934,20402.871
826,United Kingdom,2015,35-39,35,5,2122.035,2130.712,4252.747
840,United States of America,2015,35-39,35,5,10090.853,10106.222,20197.075
826,United Kingdom,2014,35-39,35,5,2102.013,2111.573,4213.586
840,United States of America,2014,35-39,35,5,10004.314,10038.441,20042.755
826,United Kingdom,2013,35-39,35,5,2087.293,2100.717,4188.01
840,United States of America,2013,35-39,35,5,9948.785,10001.915,19950.7
826,United Kingdom,2012,35-39,35,5,2079.731,2099.072,4178.803
840,United States of America,2012,35-39,35,5,9924.669,9990.846,19915.515
826,United Kingdom,2011,35-39,35,5,2082.578,2108.199,4190.777
840,United States of America,2011,35-39,35,5,9932.474,9995.944,19928.418
826,United Kingdom,2010,35-39,35,5,2097.572,2128.689,4226.261
840,United States of America,2010,35-39,35,5,9973.477,10012.876,19986.353
826,United Kingdom,2009,35-39,35,5,2130.604,2167.816,4298.42
840,United States of America,2009,35-39,35,5,10043.33,10024.778,20068.108
